"","V1","V2","V3","V4","V5"
"1",0.000718146582515274,0.00146778847755448,0.000504904323129362,0.000873767348391233,0.00056316206074393
"2",0.000855908356594557,0.0017779212352821,0.00059352818190692,0.00103288670728586,0.000644187921649182
"3",0.000952046668945752,0.00204400143616408,0.00065675982499384,0.00117751845132179,0.00071506331563976
"4",0.001061340758331,0.00230705721895162,0.000736370060319492,0.00131675898074307,0.000764054034125251
"5",0.00113247171015952,0.00260094448114869,0.000776808520982168,0.00147119831547418,0.000844915413619971
"6",0.00121340328651407,0.00295049461055305,0.00075751986216106,0.00164551901780511,0.000923397732006444
"7",0.00133414128300158,0.00331410017726613,0.000790306296312334,0.00183161044878578,0.00102817719181041
"8",0.00142541047036791,0.00369122003379213,0.000833000057404828,0.00202762745211987,0.0011726595052084
"9",0.00151728976695102,0.00411401524838432,0.000890748502250773,0.00223693379967231,0.00126000832323493
"10",0.00163937680295412,0.00456773678360086,0.000980173507577285,0.00246138243405759,0.0013670223631946
"11",0.00174872392442251,0.00502030095297918,0.00106853482006697,0.00268077007323685,0.00145860390994412
"12",0.00184503799653925,0.00548751807940256,0.00113855482110329,0.00291535037793872,0.00157311808035444
"13",0.00192801577484148,0.00597792051764489,0.00122662258588618,0.00315629141299771,0.00166927340612029
"14",0.00202842459263414,0.00652051163634664,0.00133775778914907,0.00341469801079406,0.00180117005738887
"15",0.00215690781492204,0.0070799538025807,0.0013970825654014,0.00368923017794258,0.00197142648794154
"16",0.0022865903914063,0.00767990363775414,0.00145416517715701,0.00396982420679018,0.0021383190476248
"17",0.00241306165083777,0.0083578681104062,0.00153033070383399,0.00427997257392987,0.00231635261161442
"18",0.0025944254545763,0.00909094389119035,0.00162625723724692,0.00457465427403061,0.0025075788133043
"19",0.00278922611530802,0.00985387054956939,0.00172431889210998,0.00491734329951074,0.00268501100831552
"20",0.00299739280823244,0.0106185143391656,0.00190520402884367,0.00527474593388328,0.00281738274652621
"21",0.00319442921999977,0.0113910008840432,0.00204867293773383,0.0056491926859918,0.00294461462962693
"22",0.00341329499503261,0.0122194303789958,0.002205365702659,0.00604842770415055,0.00307437455780469
"23",0.00360499241276007,0.0130861708053947,0.00236036570402937,0.0064639256824443,0.00323473662269246
"24",0.003781279601477,0.0140198688021352,0.00248554365448134,0.00688649125210104,0.0033638445316779
"25",0.00391155604364102,0.0149567035457647,0.00255879092233186,0.00733537373728141,0.00351399565421909
"26",0.00407511931378254,0.0159240174181878,0.00267720277022015,0.00782049741038997,0.00370670837181106
"27",0.00426549550689467,0.0168987983802962,0.00278149933088164,0.00825754074980383,0.00390532051412877
"28",0.00449507361439669,0.0179131353217859,0.00287676221347084,0.00880882775360718,0.00408599025089912
"29",0.00471158838793862,0.0189331539838623,0.00301834673057508,0.00936675623472917,0.00431894515775464
