"","V1","V2","V3","V4","V5"
"1",0.0228648588033949,-0.0110047542671384,-0.00584341905386203,-0.01479759320317,0.0149246012796678
"2",0.0271886131607081,-0.011960575845486,-0.0075936914543782,-0.0157822418368768,0.015624535638892
"3",0.0297487105792881,-0.0122004218160914,-0.00897639119061781,-0.0150477622657835,0.0179263847372314
"4",0.0219220382920318,-0.013698688435345,-0.0124839819265037,-0.0139058533261403,0.017312754187812
"5",0.0244000071186343,-0.0159266964710899,-0.0113986314044554,-0.0131219191236013,0.0168931839423
"6",0.0236018261331181,-0.0157361670501442,-0.010955204594883,-0.0139549324898811,0.013879829722649
"7",0.0222196543931938,-0.0182041027623482,-0.0115244718585705,-0.0123207161959035,0.0157901522112347
"8",0.0163146267771062,-0.0180052484199034,-0.0100059872890453,-0.0138604360709458,0.0160553851586016
"9",0.0240577864977073,-0.0191871243448506,-0.0112044550454629,-0.0122928217829281,0.017416767605209
"10",0.0250583620554179,-0.0194626191063508,-0.00731486204011148,-0.0131346913891416,0.0150156432688221
"11",0.0114120781267966,-0.0166352923232186,-0.00365310522774793,-0.016552367824157,0.013451332652369
"12",0.00473290753117588,-0.0164432982872575,-0.00635597030631887,-0.0160344131582429,0.0143146790418288
"13",-0.00713551773831542,-0.0161442030629042,-0.0132902646323221,-0.014155558042269,0.0161894202050245
"14",-0.00318909131573379,-0.0157959982198284,-0.0141628905451085,-0.0147667638647535,0.0167141723301963
"15",0.001577628292213,-0.0162490629182485,-0.0155221862545746,-0.0149004005421249,0.0155419008413862
"16",-0.000771128915758688,-0.018492132968916,-0.0150055423972845,-0.014275340542672,0.0156429190441825
"17",-0.0135621999817134,-0.0160561491602385,-0.0185399190065711,-0.0123518081190839,0.0107918618859756
"18",-0.014583037623817,-0.0164075952669863,-0.0188395638868025,-0.0120709484887676,0.00898165540347753
"19",-0.0164324401694584,-0.0181832079613376,-0.0206273604907183,-0.0115677830316981,0.00668944028796746
"20",-0.0198422694610551,-0.0166582923776975,-0.0209331844992488,-0.0128275124099094,0.00514039625218546
"21",-0.027801197956658,-0.0159591384932684,-0.019412158737502,-0.0133581703973425,0.00235224352122748
"22",-0.0290684214585391,-0.0158680925265137,-0.0223521491725588,-0.0110456511204425,-0.00148960009955776
